Art Image,Pose Probabilities
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 33.jpeg,"[ 3.2930357   1.9138988   0.43980196 -1.338942   -1.4388088  -2.0536802
 -0.16075967 -1.302114    1.257444   -0.564824   -0.68210715 -1.075869
 -1.5454926   0.42096424  1.4942851   0.41135195 -1.2036738   0.4325522
  1.6093104  -0.0275837   1.2070905   0.2948357  -0.5446052   1.8351377
 -1.2828183  -0.9798506  -1.7821943   0.12405682 -0.5233151   1.5231938
  1.2506746  -0.00586594  0.19337328 -1.6852074  -1.0706272  -1.559201
 -0.02605893  2.0870473   0.1873764   0.87817   ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 330.jpeg,"[ 2.5130494   1.8942374   1.6195633  -1.0073574  -0.8135494  -1.4441224
 -1.3857441  -0.2316045   3.0797708  -0.99915594 -0.99724424 -0.9499936
 -1.1722791  -0.70831114  0.3423283  -0.01459365 -0.43914843  0.9779643
  1.6074406  -0.41419396  0.31276947  1.9898108  -0.5263692   1.4132463
 -1.3946421  -1.4773383  -1.3053762  -0.61147696 -1.9780097   2.57918
  2.4532301  -0.7374189  -1.821274   -0.31554776 -1.7990478  -1.0297078
  0.23852193  1.7307004   0.19492067  0.62677264]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 331.jpeg,"[ 1.5731044  -0.13553166  0.21243209 -0.27326033  0.7956045  -0.18299463
 -0.1341556  -0.40138134  0.28988767 -1.1865014   0.46329352 -0.9179175
 -0.70908475 -0.3549042   0.5634303   1.1105845  -0.45297718 -0.2149804
  0.02144047 -0.21906868 -0.13026157 -0.16830638  0.9852912  -0.04515313
 -0.43459365 -0.39318544 -0.48990807  0.6617098  -1.3273768   0.0704856
  0.6049157  -0.18132152 -0.90892977  0.30965403 -1.0690781  -0.777906
  1.2724717   1.443042    1.0227163  -0.29128358]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 333.jpeg,"[ 0.7673227   0.02598144  0.75187516  1.1656921   0.9517712  -1.558655
  1.4541206   0.7836771  -1.2130058   0.99870193 -0.5183365  -0.7031803
 -0.61980605 -0.12476958 -0.8548291   1.4630682   0.15613568  0.13976684
 -0.37718403 -0.84590393 -0.46854788  1.2590017  -0.3010186   0.34420758
 -1.1677542   0.5273155  -0.42247796  0.14136304 -1.3041652  -1.2106428
  0.6047537  -1.1506041  -0.775929   -0.9576041  -0.7218623   0.5968839
 -0.22422948  1.405921    1.3287129   0.65423197]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 334.jpeg,"[ 6.6946268e-01 -6.1848265e-01 -1.5069253e+00 -2.7643093e-01
 -9.2976093e-02 -1.0578772e+00  5.0622237e-01 -1.0199022e+00
  2.4192649e-01  2.5956383e+00 -1.4341117e-02 -1.0999180e+00
 -5.1858330e-01  6.9069099e-01  4.7294497e-01  2.1139925e+00
 -5.2371871e-01  2.0202941e-01 -4.0513849e-01 -2.8236598e-01
  2.7671978e-01  1.4847267e-01  5.8439833e-01 -2.0515360e-04
  1.0017304e-01  1.2064661e+00 -8.4318393e-01 -2.8068247e-01
 -2.6162314e-01 -1.2282430e+00  8.3710009e-01 -8.3705252e-01
 -3.8604629e-01 -5.6700909e-01  1.4925184e+00 -8.1347507e-01
 -3.4522638e-03  7.9467762e-01 -3.1899711e-01  2.3195615e-02]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 335.jpeg,"[ 1.2605662   0.43677345  0.43773204  0.6462963   0.15441847 -0.58034486
 -0.09601958 -0.30401698 -0.05646796 -0.64526194  0.2105986   0.20157227
  0.35932326 -1.1332793   0.23525138 -0.58792573  1.099027    0.15266326
  1.2357064  -0.55030084 -0.7207524   0.7867477   0.07965638  1.0176381
 -0.6572063  -1.0528052  -0.51004785  0.07661156 -0.93363345  0.42498356
  0.6213985   0.40429765 -0.08640849  0.6361087  -1.8516839  -0.6221174
  0.2884532  -0.00435403 -0.25865552 -0.11454397]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 336.jpeg,"[ 2.8633444  -0.36124048 -0.09166547 -1.5673759  -0.31145388 -1.6620407
 -1.0400664  -1.602438   -0.54438883  0.38222158 -0.40324423 -2.5274885
 -1.5268178  -1.128765    0.11531352  2.8982804  -0.94478846  1.8344177
  1.1352658  -0.07602248 -0.5029055   1.9813932   0.59897405  1.0319622
 -0.90493613  1.0463448  -1.7947927   2.993378   -0.4367492  -0.8599522
  2.2026248  -0.6404399  -0.16832776 -0.14434336 -1.0675542  -1.908815
 -0.33159631  3.2146745   0.5222158  -0.27220005]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 337.jpeg,"[ 2.0157425   0.9838073   0.84963775  0.55145705  0.40058973 -0.80986315
  0.23711258 -1.4183944  -0.04646893 -0.71274257 -0.0454088  -1.4221528
 -1.6601766  -0.20830221  1.3279986   1.4208467  -1.0559846   0.83035237
 -0.06421346 -0.6866629  -0.10434254  2.347107    0.71188146  0.04224266
 -0.06834494 -0.7790196  -0.7961747   0.37828332 -0.3469802  -0.4278981
  1.974419   -1.7880635  -0.8429929  -1.0186325  -0.8240708  -1.5192106
 -0.63844204  2.6894474   1.019959   -0.49633852]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 338.jpeg,"[ 0.73594767 -0.71388793 -0.37691665 -0.75442684 -0.22331217 -0.74837875
  0.23464207 -0.27000567 -0.8583321   0.002936    1.2481979   1.3094043
 -0.78950965 -0.319529   -0.6624115   1.1791137  -0.4682715   2.2712934
  0.01347369 -0.5130197  -0.8703535   0.465107   -0.14523646 -0.36998278
 -0.55467653  0.22625498 -0.21365744  1.7545416   0.83990806 -1.1694571
  0.03250926 -0.6792903   0.09485113 -0.34063473 -1.3392557   0.26703936
 -0.5048605   1.150589    0.48346457  0.576134  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 339.jpeg,"[ 1.603713    1.2188137   1.5541682  -1.3676447  -0.10680057 -0.61847293
  0.12224957  0.23793548  0.4866909  -0.72724587 -0.65635926 -1.6558052
 -1.0217209   0.16096795  1.4086376   1.0026864  -0.39198995 -0.19302297
  0.6819602   0.10849428  0.15677057  0.70071244 -0.2708701   0.4600324
 -0.9372742   0.13115741 -1.3505682   0.30275682 -0.73845947  0.29703164
 -0.03185545 -0.69423246 -0.65069354 -1.4392387  -0.7258376   0.04197058
 -0.47403884  1.4027268   0.99062884  0.9820254 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 34.jpeg,"[ 1.7142287   1.3759335  -0.60434544 -1.5989608   0.21037266 -1.7272357
 -0.64033026 -0.8954604   0.45872504  0.06668326  0.42307216 -1.3090003
 -0.71162295  0.3914273   1.1896727   2.1913564  -1.7363194   1.3703803
  0.37113172 -0.512077   -0.6906605   2.0048897   0.48973712 -0.56201786
  0.00774217  0.23453675 -1.0143566   0.8912152   0.34738776 -0.20513459
  1.8936683  -0.08255181 -0.6227055  -1.4379741  -0.8398518  -1.8157877
 -0.74859494  3.1065753  -1.0318384   0.04809324]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 340.jpeg,"[ 3.0798652  -1.6140513   0.9555023   2.0089421  -0.01349535 -2.2971158
 -0.9775424  -0.46412233 -0.96160597 -1.6574302  -0.35283098 -0.8697089
 -1.5495671  -1.1124656  -0.68432844  2.2772765  -1.476936    0.9475643
  1.5854464  -0.2803557  -0.89758617  0.8582341  -0.27216712  1.3390355
 -1.2096443  -0.52208126 -0.83046263  2.3412097  -0.51220876 -0.50547105
  2.0999093  -0.2632555   0.88956517  0.4518049  -1.3552914  -0.3489487
  0.33335486  1.8977649   0.18743171 -0.22423026]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 341.jpeg,"[ 2.2786233   1.7463777   2.1495144  -1.2509363  -0.71780956 -2.4878001
 -1.085346   -0.43127403  2.0805771  -1.1117945  -0.25439647 -0.62961483
 -1.4412657   0.5366165   0.45499605  0.16500862 -1.0423939   0.5229729
  3.4320617  -0.23422201  0.04441349  0.31497288 -1.6143545   1.3694886
 -1.1838201  -0.45542622 -1.0700082   2.0096548  -1.2584344   1.5313426
  2.5432935   0.01982911 -1.6421185  -0.6699133  -1.6294585  -1.4462032
 -0.3115727   0.7574728  -0.399493    0.41044247]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 342 20.26.47.jpeg,"[ 0.6632859  -0.56671935 -1.5542654  -0.09966316 -0.0683497  -0.9958117
  0.5411928  -1.0596193   0.13147475  2.1320493   0.03264781 -0.9883461
 -0.48820642  0.7937383   0.5991817   2.30263    -0.47806898  0.18317932
 -0.45542818 -0.27927506  0.15058202  0.14339675  0.41336545  0.03034708
  0.08994648  0.9767917  -0.81712896 -0.18821986 -0.2254987  -1.2506406
  0.83237433 -0.88297117 -0.26394626 -0.5103754   1.6680881  -0.7610796
 -0.01882721  0.813461   -0.42503077 -0.12026204]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 343.jpeg,"[-0.13927627 -0.7550041   0.40706328  3.7724183   0.3184351  -0.94819266
 -0.21431212  0.6023815  -0.4496596  -0.87672186 -0.02281007 -1.8282304
 -0.6866714   0.91245186  1.3506452   2.8009644  -1.2748674   0.24019533
  1.1573333  -1.4058453   0.61620706  2.948208    0.8190809  -0.9425968
 -0.45232782 -1.4256048  -1.2116865  -0.8774222  -1.7052689  -1.1657686
  0.80476296 -2.0721073  -1.636148   -0.7181438  -0.8307602   0.9657073
  2.0499732   1.5576162   0.9954679  -0.6794889 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 344.jpeg,"[ 1.5067006  -0.10455638  1.2333808   0.4039871  -0.63725483 -0.21008079
 -0.05119377  1.4259666   0.5737371  -1.2019342  -0.08454956 -1.0430104
 -0.44901058 -0.01960783 -0.13768889  0.9490352  -0.19259103 -0.09042103
  0.34790516 -0.17173214  0.60113066  1.0849177   0.73109907  0.03187921
 -1.118301   -0.2398103  -0.80764043 -0.00575417 -1.1422216  -0.27372745
  0.8906941  -0.38783008 -1.531451   -0.6783612  -1.6425298   0.14403355
  0.7013587   0.6677149   0.17463137  0.7530885 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 345.jpeg,"[ 1.02070630e+00  2.05221400e-01  4.05848414e-01  4.88832802e-01
  1.06675014e-01 -1.29337227e+00  4.77531403e-01 -7.35127091e-01
 -1.31314838e+00 -1.20719397e+00  1.02757668e+00 -1.70359480e+00
 -3.65604788e-01 -1.14032638e+00  6.58871770e-01  2.59267044e+00
 -1.45903611e+00  1.99886942e+00  5.91964602e-01 -3.29106927e-01
 -6.66467473e-02  1.99683344e+00  6.06085956e-01 -8.69027317e-01
 -2.09607952e-03 -4.90554094e-01 -9.30825233e-01  1.56057334e+00
 -9.90819693e-01 -9.69216287e-01  2.26139951e+00 -8.77487659e-01
 -4.29348707e-01 -9.23386037e-01 -1.41283119e+00 -1.23655248e+00
  3.20427775e-01  1.84497714e+00  9.88222539e-01 -4.07985270e-01]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 346.jpeg,"[ 1.4490336  -0.35659635  0.1272765  -1.3664933  -0.52062935 -1.3691608
 -0.40241185 -0.523242   -0.81909937 -0.87259823  1.2218069  -1.2506335
 -0.8866737  -0.61460394 -0.6423423   4.339825   -1.3494825   1.6297123
  0.8589577  -0.10257025 -1.0532103   1.0154212   0.07004231  0.45213145
 -0.7277914  -0.26336506 -1.3445563   2.1938221  -1.5365139   0.55392736
  1.8087887  -0.33529866  0.16338685 -0.3086851  -0.68051386 -1.5282865
  0.50025386  1.8444256   0.59251684  0.03342802]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 347 20.26.47.jpeg,"[ 1.0300517  -0.29923046 -0.8301699  -0.08333855 -0.70357937 -1.5555041
 -0.83201486 -1.1274979  -0.27197215  2.742823   -0.8772181  -1.7761545
 -1.1695318  -0.08546852  0.07487659  3.1506321  -0.7420002   0.17546386
  0.315461    0.467417    0.3069552  -0.92447084  0.0520971   0.18569197
  0.22948146  2.1326685  -1.8745016   0.809956   -0.3295847  -0.53934455
  0.69665164 -0.73406607  0.06150982 -0.0607959   2.3688557  -1.0727417
  0.22633743  1.5039285  -0.4842235  -0.15744878]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 348.jpeg,"[ 0.75915706 -0.10050215  0.6894772   1.6034187   0.24718234 -1.6482536
 -0.06834348  0.30332056 -0.45409867  1.8678231   0.38524577 -1.5653646
 -1.4684222  -1.071911   -0.82460445  0.45175982  0.3139945   1.0164621
  0.31087917 -0.7272315  -1.0524322   1.1500841   0.42235917 -0.201546
 -1.0467288   1.5360882  -1.2867455   0.23257788 -0.92837214 -1.2712343
  1.0427966  -0.35756862 -1.6030279   0.30364764 -0.56681216 -0.4652372
  1.5524113   0.20542383  1.8554548   0.4588661 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 35.jpeg,"[ 1.4407675   0.47338042  0.59940237 -0.4870373  -0.7158427  -2.0583806
  0.61247414 -0.5173686   0.7544437  -0.2752793   0.00822737 -1.1132138
 -1.390979   -0.485549   -0.07777004  2.5518198  -1.3702554   1.8006788
  0.869917   -0.49897176  0.49384692  2.0596294   0.02961091 -0.18543117
 -0.5233042  -0.27245224 -0.9146685   1.0126741   0.0320507  -0.4413353
  1.8583132  -1.5821425  -0.5179222  -1.09267    -1.2028459  -0.66783345
 -0.03296994  0.8815821   0.42338523  0.5220212 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 350.jpeg,"[ 1.8448724   1.8151501   0.8573742  -0.64599544  0.25799188 -1.0972323
 -0.12463206  0.20889062  0.32043478 -0.56971174 -0.23341747 -1.1562692
 -0.89422786  0.5693191   0.68023545  0.80031276 -0.7665211   1.0402361
  0.62916905 -0.68974876 -0.4370884   0.98682225 -0.09981363 -0.63747865
 -0.31560287 -0.60386896 -0.7984235   0.23683631 -0.3363991   0.2593249
  2.180415   -0.39762673 -0.3329417  -1.6522489  -2.0295966  -0.83942777
 -0.2779144   2.0997174  -0.25113422  0.40021873]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 351.jpeg,"[ 1.6482838   1.283782    1.0210396  -0.3137964  -0.13150008 -1.5808461
 -0.45822197  0.48278797  0.5621724  -1.1198096  -0.5099424  -1.840744
 -1.1846026  -0.8799796   1.4295596   0.20649917  0.278761    0.3551931
  0.7694419  -0.40188614  0.15720043  1.3492179   0.15847008 -0.18060146
 -1.2176377  -1.1244329  -0.9936759  -0.37202245 -1.3289324   1.455971
  2.1198788  -0.4373335  -1.3531388  -1.0686029  -0.4159912  -0.5351959
  1.0379139   1.9748874   1.8532407  -0.6954102 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 352.jpeg,"[ 2.67623     0.7157297   1.5487458  -0.6159159  -0.29135498 -0.93172556
 -0.21663047  0.23383914 -0.12919906 -0.7868199  -0.27491623 -1.2911952
 -1.3759212  -0.83278966 -0.02875039 -0.23369645 -0.55067    -0.58815366
  0.5739483   0.42265978  0.7004881   1.087261    0.30816483  1.0231676
 -1.5066825  -0.6091397  -0.71080464  0.35272303 -1.2461898   0.23613371
  1.244091   -0.10683487 -1.1754359  -0.6810491  -1.4948128  -0.7259836
  0.4905377   1.6781559   2.1710541   0.94174457]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 353.jpeg,"[ 1.5629734  -0.30855176  1.92137    -0.46367368 -0.56729966 -0.6601216
  0.24134237  0.05766878  1.7412696  -0.6024718  -0.59198654 -0.39011806
 -0.65529275 -0.20150869 -0.6090486   0.6571219   0.29373458  1.5541737
  0.6531191  -1.274615   -0.49411577  2.9565432   0.13136412 -0.01509009
 -1.7219043   0.10061086 -0.79973954 -0.08184066 -1.5061381   0.90326214
  0.48542607 -0.7140943  -0.905273   -0.16250166 -2.5313916   0.05257877
 -0.06554466  0.32096547  0.81823957  0.87055403]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 354.jpeg,"[ 0.75686085  0.33113295 -1.0375509  -1.3496617  -1.354955   -0.8889667
  1.6327606  -0.82441247 -0.12686104  1.3242098  -0.13984677 -0.6033825
 -0.8201041   1.71347     1.4320768   0.80035555 -0.47780892  0.09432764
  0.5306979  -0.12109184 -0.03648815  0.5922367   0.4036798   1.5210408
 -0.66129124  0.7970898  -0.8161008  -0.14375488  0.15130661 -0.37940118
  0.51016814  0.05718822 -0.33725962 -0.641289   -1.3722867  -1.1163015
 -0.2813693   0.79230124 -0.46455258  0.5538363 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 355.jpeg,"[ 2.3428583   2.9390318   2.507291   -0.8414698  -0.41393572 -0.85536075
 -0.00724485 -0.61560524  1.2426336  -0.7586224  -0.75538003 -0.7064974
 -0.894199   -0.42616352 -0.4467825   0.25598297 -0.2569537  -0.15309706
  0.02206783 -0.7878304  -0.44584543  2.2301114  -0.6955698  -0.52456427
 -1.6464965  -1.477462   -0.04411094 -0.8056555  -1.030349    1.5939488
  1.4557481  -0.5079895  -0.47792512 -0.41152665 -1.7589906  -0.43268216
  0.63644785  2.2211123   1.1660571  -0.43498287]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 356.jpeg,"[ 2.5376546  -0.4444253   0.33650586 -0.23827204  0.45950615 -2.6857452
 -0.820059   -0.97966397 -0.25598437  0.6324357  -0.827817   -1.2963055
 -1.6567156  -0.21378352 -0.8273508   3.9682393  -1.5353385   0.09652267
  0.926012    0.11255881 -0.6450443   2.5157123  -2.0563145   0.84276277
 -1.3923659  -1.002127   -1.2857926   0.30226886 -1.9930488   0.9073382
  1.9120167   0.29130977  0.3345964   0.09699421 -0.17203787 -1.1867795
  0.579573    2.9332068   0.54906875  1.1806893 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 357.jpeg,"[ 2.315873   -0.20745017  0.63708097  0.4509549  -0.83620936 -0.7849404
  0.01836525  0.74717647 -1.1209177  -0.7368624  -0.32632643 -0.9573824
 -1.158088   -0.52863425  1.7513492   0.4185672  -0.525734    1.8358755
  0.6918564   0.11060041  0.6301969   1.1566834   0.37677205 -0.00520852
 -0.78192484 -0.7355874  -1.4922177  -0.03701326 -0.40075383 -0.48046583
  1.2250808  -0.88923234 -0.7797919  -0.3603759  -1.1399513  -1.3324398
  0.81673604  1.4501517   0.40844947  0.57573766]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 358.jpeg,"[ 3.4321156  -1.1130817   0.03865768  1.2218063   0.8482272  -3.062377
 -0.01377199 -0.8753861  -1.5249853  -0.3841106  -0.90232366 -1.8701766
 -1.10373    -0.2895989  -0.6913509   5.58285    -1.381445    2.334603
  0.6795996  -0.38142225 -0.62810874  0.7951142  -0.59867394 -1.3858409
 -1.0129639  -0.16570811 -0.5012223   2.2046578   0.13215864 -0.0358225
  1.9912891  -1.8181834   0.22909649 -0.7930898  -2.2662642  -1.6886951
 -0.16373613  3.366736    1.0975984   0.6975556 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 359.jpeg,"[ 1.6728331   0.57284945  1.4314526  -0.08039086 -0.756023   -0.73007196
  0.21323425 -0.06023578 -0.09573083 -0.54099697  0.04852676 -1.0251737
 -0.57514834 -0.603564   -0.47149444  1.3114574  -0.10711341 -0.22983366
  0.86336     0.4593875   0.32831696  0.69675493  0.5739503  -0.47494954
 -0.73862517 -0.08160535 -0.50882554  0.41903472 -0.8802119   0.74685305
  0.7253064   0.16830394 -0.41490257 -0.91510594 -1.604534   -0.5122912
 -0.10765386  1.16984     0.594095   -0.48107702]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 36.jpeg,"[ 2.672676    0.7789975  -0.60319877 -0.13054842 -0.31332132 -1.2837461
 -1.2406261  -0.9017918  -0.17792499 -0.69751215  0.3903629  -0.7818462
 -0.76726913 -0.86799294 -0.28091943  1.9018854   0.0649645   4.9062996
  0.842957   -0.5606083  -0.24867427  0.06929938  1.2205607  -0.11325487
  0.2360198  -0.3848972  -0.8012235   1.305752   -0.25322255 -1.7359352
  1.5138407  -1.9023904  -0.7389029  -0.3297597  -1.4453145  -1.8623675
 -0.11046718  1.2593707   1.585862   -0.21513453]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 360.jpeg,"[ 1.1054356   0.21995676  0.36046606 -0.0691126  -0.00886705 -0.5287664
  0.743776   -0.30169958  0.15314154 -0.23014489 -0.12067293  1.3832915
 -0.43885952 -0.4364756  -0.6248856   0.8659113   0.25538445  1.4505653
  0.21422093 -0.89163804  0.02857525  1.7066793  -0.22490333 -0.03295592
 -1.3751096  -0.48209128 -0.8424972  -0.19350056 -0.18189335 -0.41112575
  0.68040895 -1.021929   -0.48707485 -0.5124333  -1.8527845   0.14113607
  0.29820058  1.0923368   0.8355072  -0.26557213]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 361.jpeg,"[ 0.46711856 -0.24498646  2.235089    1.5608382  -0.10442787 -0.26250255
 -0.3089764   1.8626795   0.04694558 -1.546677   -0.3206953  -2.0367165
 -0.59279764 -1.0973788  -1.824035    0.951196   -0.06348963 -0.25335115
  0.19132528 -0.19597447 -0.79770225  2.6061022   0.9919129   0.4520768
 -1.3296118  -0.79152316 -0.7385668  -0.07356607 -2.067416   -1.8009632
 -0.1250895   0.3850798  -0.8081995   0.50528324 -1.7810773   1.4256967
  3.2002683   1.8754177   0.85049784 -0.44180712]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 362.jpeg,"[ 0.03359518  0.75447077  1.2414784  -0.35619745 -1.1987833   0.29478782
  0.6525895   1.1819558   0.9616588  -1.1041988  -0.9529105  -0.54214716
 -1.7387066   2.2392583  -0.391784    0.06752047 -0.24767013  0.42522305
 -0.12175829  0.30033234  0.00554122  1.3932905  -0.54863274  1.6624488
 -1.9931914  -0.86485994 -1.4861001  -0.9808152  -1.0412966   0.27147642
 -0.12631324  0.63725394 -0.37096024  0.1255923  -2.436354    1.8408709
 -0.00483753  0.6802426  -0.17909439  1.9170215 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 363.jpeg,"[ 1.6185789   0.25518605  0.7992841  -0.5092334   0.73172814 -1.0470904
  0.36761972 -0.6358057  -0.40635583 -0.19992256 -0.85804236 -0.7751211
 -1.3127049  -0.28124398 -0.35687482  3.5226583  -0.69722766  1.2983718
  0.25620738 -0.28447774  0.9640235   0.90560395 -0.79271823 -0.6870227
 -0.06545316  0.5175842  -0.8353129  -0.28825822  0.15989536  1.01091
  1.0579977  -1.1672978  -0.16887383 -0.36365178 -1.2888029  -1.6508322
  0.21485433  0.7864809   0.33301103 -0.12766995]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 364.jpeg,"[ 3.090908   -1.1036122   1.3719925  -0.5550169  -0.38854337 -0.89650345
  0.59666747  0.54880625 -0.29727483 -0.49648425 -0.7067641  -1.138266
 -0.6026926  -0.6821527  -0.09315293 -0.59926146 -1.0766273  -0.47096553
  1.109069    0.00606807 -0.6649423   1.5417784  -0.86621004  1.5040071
 -1.27161    -0.3981174  -0.56370467 -0.20787115 -1.4046336   2.2775943
  1.2801071   0.21179911 -0.517977   -0.7181617  -1.0765009  -1.2476873
  0.79870266  2.7380245   0.64106935  0.32814336]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 365.jpeg,"[ 2.938563    0.26433992  0.19784075 -0.19374168 -0.23139672 -0.90245986
  0.41095895 -0.2123428   0.4165184   0.14212926 -0.09654403 -0.4609024
 -0.0953695   0.2757811  -0.19813101  0.8815051   0.06535769 -0.68480194
  0.19389597 -0.12540954 -0.7812216   1.3634547  -0.4638493   0.5450708
 -2.3682446  -0.5802271   0.04291951 -0.16537528 -1.3013239   0.8157795
  0.20254762 -0.12524228  0.00749048 -0.29304776 -2.205443    0.6094628
  0.33357278  1.4257398  -0.13645045  0.48859724]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 366.jpeg,"[ 2.073695    0.98647237  1.4797393  -0.03597261 -0.6835582  -1.1668037
  0.05813347  0.00896522  0.32139271 -0.578841   -0.5985106  -0.86815554
 -0.92123544  0.15432455 -0.45964295  0.48525897  0.19555002  0.3560991
  0.04426685 -0.01415886  0.55912715  1.2850702  -0.04557863  0.23846285
 -0.55817556 -0.9554592  -0.33241808 -0.1877219  -0.7919166   0.7435897
  0.98015374  0.259858   -0.39074078 -0.79230183 -1.8530327  -0.27285856
 -0.07504708  0.85170573  0.38602573  0.11423715]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 367.jpeg,"[ 2.3565652   0.6406721  -1.3126123  -1.6235456  -0.4580175  -1.5907019
  1.3129557  -1.3450696   0.6240963   0.43942878  0.10892116 -1.2076646
 -1.9689021   0.21376751  0.5910835   2.267206   -1.2568356   0.5281741
 -0.17924632  0.13102645  0.8221759   0.08982187 -0.7275214   0.44723243
 -0.41152194  0.23849224 -0.7484429   0.07220302  0.81479853  0.25208715
  0.61342585 -0.57621133  0.67547876 -1.1387599   1.8790747  -1.8045675
 -0.79459566  2.0166352  -0.06837836  0.07727303]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 368.jpeg,"[ 0.81379074  0.82906324  0.21683915 -1.5785155  -0.2529275  -0.4774052
  0.2463541  -1.0336524  -0.43725488  0.40523025  0.14024806 -1.4046943
 -0.62503827  0.583534    2.7225473   1.5892087  -0.96656406  0.52874124
  0.2216612  -0.08085065  0.10870884  0.30532563 -0.30766144  0.15832283
 -0.2608203  -0.20201625 -1.0413357   0.19542128  0.14643937 -0.66369987
  0.8043939  -0.27543768 -0.47858533  0.55099607 -1.0756959  -1.0091208
 -0.34792686  2.3129938  -0.51971036  0.15909168]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 369.jpeg,"[ 1.1479905  -0.48452663 -1.5067219   0.16895907 -1.4993972  -1.7413653
  0.30644158 -2.2864032  -0.89333016 -0.3021829   0.15686953 -0.5984758
 -1.5278848   2.4110262   2.6796713   2.7120895  -1.8348658   0.38062134
  0.8648235  -0.09290689 -0.5883557  -0.1902895   0.7366429   1.8264029
 -0.3300601   0.13423178 -0.55366194  1.3608809   0.30668807 -1.5569866
  1.1329453  -0.92637867  0.87014747 -0.62264603  0.35932904 -1.2940512
 -0.48415133  2.4753182  -0.6933311  -0.02310362]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/sculpture/i - 37.jpeg,"[-0.12699042 -1.1820027   0.10749185  1.3801967  -0.752514   -0.25518358
  0.7430424   0.61353433 -0.8543813  -0.67834336  0.03722659 -1.0250342
 -0.8023522  -0.16954438 -0.75183654  1.1996409  -0.812344    0.3429824
  0.4927518   0.27315027 -0.7367049   0.16723824  4.1096406   0.16594347
 -0.40466458 -0.2834934  -0.7904435   0.28258345 -0.90620816 -2.096122
  0.7121162  -0.41245732 -1.2524931  -0.33716294 -0.30640453  0.19967824
  2.0653272   2.0710976   0.43879974 -0.4657641 ]"
